mouse_cns_E14_rep1	mouse_cns_E14_rep2	mouse_cns_E18_rep1	mouse_cns_E18_rep2
ENSMUSG00000027900	13.0	15.0	12.0	28.0
ENSMUSG00000027901	1.0	1.0	0.0	0.0
ENSMUSG00000027902	0.0	0.0	0.0	0.0
ENSMUSG00000027905	12.0	23.0	8.0	15.0
ENSMUSG00000027907	24.0	9.0	9.0	8.0
ENSMUSG00000027908	0.0	0.0	0.0	0.0
ENSMUSG00000027912	0.0	0.0	0.0	0.0
ENSMUSG00000027913	0.0	0.0	0.0	0.0
ENSMUSG00000027919	0.0	0.0	0.0	0.0
ENSMUSG00000027923	0.0	0.0	0.0	0.0
ENSMUSG00000027925	0.0	0.0	0.0	0.0
ENSMUSG00000027927	0.0	0.0	0.0	0.0
ENSMUSG00000027931	8.0	5.0	3.0	8.0
ENSMUSG00000027932	36.0	29.0	27.0	29.0
ENSMUSG00000027933	59.0	70.0	37.0	56.0
ENSMUSG00000027935	9.0	6.0	6.0	5.0
ENSMUSG00000027936	22.0	28.0	14.0	20.0
ENSMUSG00000027937	18.0	18.0	15.0	23.0
ENSMUSG00000027938	1.0	2.0	1.0	0.0
ENSMUSG00000027939	2.0	4.0	3.0	5.0
ENSMUSG00000027940	88.89	131.88	104.0	167.87
ENSMUSG00000027942	28.0	33.0	14.0	38.0
ENSMUSG00000027944	27.0	32.96	15.0	27.0
ENSMUSG00000027947	0.0	0.0	2.0	0.0
ENSMUSG00000027950	65.0	70.0	70.0	90.0
ENSMUSG00000027951	83.0	96.0	96.0	141.0
ENSMUSG00000027952	22.0	29.0	23.0	35.0
ENSMUSG00000027953	18.0	24.0	8.0	16.0
ENSMUSG00000027954	3.0	7.0	1.0	3.0
ENSMUSG00000027955	4.0	2.0	2.0	5.0
ENSMUSG00000027956	1.0	0.0	0.0	0.0
ENSMUSG00000027957	16.0	22.0	10.0	15.0
ENSMUSG00000027959	9.0	9.0	1.0	6.0
ENSMUSG00000027961	1.0	0.0	0.0	1.0
ENSMUSG00000027962	16.0	18.0	11.0	11.0
ENSMUSG00000027963	10.0	12.0	6.0	17.0
ENSMUSG00000027965	3.0	6.0	8.0	9.0
ENSMUSG00000027966	142.0	48.0	29.0	58.0
ENSMUSG00000027967	28.0	88.0	2.0	5.0
ENSMUSG00000027968	12.0	21.0	4.0	7.0
ENSMUSG00000027971	1.0	5.0	4.0	8.0
ENSMUSG00000027973	0.0	0.0	0.0	0.0
ENSMUSG00000027977	17.0	39.0	14.0	16.0
ENSMUSG00000027978	8.0	7.0	6.0	3.0
ENSMUSG00000027981	26.34	49.72	31.65	71.56
ENSMUSG00000027983	1.0	1.0	1.0	8.0
ENSMUSG00000027984	19.0	10.0	7.0	17.0
ENSMUSG00000027985	19.0	31.0	8.0	18.0
ENSMUSG00000027993	117.0	169.0	169.0	234.0
ENSMUSG00000027994	2.0	1.0	3.0	1.0
ENSMUSG00000027995	0.0	0.0	0.0	0.0
ENSMUSG00000027996	85.0	40.0	15.0	19.0
ENSMUSG00000027997	14.0	14.0	9.0	6.0
ENSMUSG00000027998	39.0	61.0	41.0	43.0
ENSMUSG00000027999	6.0	14.0	13.0	18.0
ENSMUSG00000028001	0.0	0.0	0.0	0.0
ENSMUSG00000028003	1.0	1.0	0.0	1.0
ENSMUSG00000028004	0.0	3.0	1.0	0.0
ENSMUSG00000028005	13.0	23.0	77.0	87.0
ENSMUSG00000028007	2.0	7.0	2.0	7.0
ENSMUSG00000028008	0.0	0.0	0.0	0.0
ENSMUSG00000028009	0.0	0.0	0.0	0.0
ENSMUSG00000028010	14.0	16.0	6.0	10.0
ENSMUSG00000028011	0.0	0.0	1.0	0.0
ENSMUSG00000028012	0.0	0.0	0.0	0.0
ENSMUSG00000028013	10.0	6.0	15.0	21.0
ENSMUSG00000028015	4.0	7.0	6.0	7.0
ENSMUSG00000028016	15.0	12.0	7.0	7.0
ENSMUSG00000028017	1.0	4.0	1.0	4.0
ENSMUSG00000028018	4.0	7.0	1.0	6.0
ENSMUSG00000028019	9.0	6.0	3.0	8.0
ENSMUSG00000028020	7.0	10.0	30.0	32.0
ENSMUSG00000028023	6.0	5.0	2.0	3.0
ENSMUSG00000028024	5.0	2.0	1.0	0.0
ENSMUSG00000028028	7.0	4.0	2.0	9.0
ENSMUSG00000028029	19.0	29.0	17.0	23.0
ENSMUSG00000028030	5.0	4.0	2.0	9.0
ENSMUSG00000028031	6.0	8.0	3.0	3.0
ENSMUSG00000028032	57.0	66.0	56.0	86.0
ENSMUSG00000028033	2.0	2.0	10.0	15.0
ENSMUSG00000028034	186.0	305.0	139.0	237.0
ENSMUSG00000028035	5.0	14.0	11.0	26.0
ENSMUSG00000028036	0.0	1.0	1.0	0.0
ENSMUSG00000028037	0.0	1.0	0.0	4.0
ENSMUSG00000028039	19.0	21.0	22.0	36.0
ENSMUSG00000028040	8.0	12.0	4.0	4.0
ENSMUSG00000028041	24.0	27.0	45.0	67.0
ENSMUSG00000028042	2.0	4.0	1.0	1.0
ENSMUSG00000028044	12.0	33.0	7.0	10.0
ENSMUSG00000028047	64.0	105.0	75.0	105.0
ENSMUSG00000028048	17.0	24.0	14.0	18.0
ENSMUSG00000028049	32.0	36.0	28.0	36.0
ENSMUSG00000028051	39.0	40.0	51.0	71.0
ENSMUSG00000028053	59.0	101.0	63.0	92.0
ENSMUSG00000028057	22.0	18.0	21.0	28.0
ENSMUSG00000028059	59.0	84.0	36.0	52.0
ENSMUSG00000028060	105.0	137.0	65.0	115.0
ENSMUSG00000028062	13.0	27.0	17.0	24.0
ENSMUSG00000028063	28.0	19.0	18.0	37.0
ENSMUSG00000028064	31.0	30.0	30.0	40.0
ENSMUSG00000028066	6.0	18.0	1.0	4.0
ENSMUSG00000028068	11.0	22.0	5.0	9.0
ENSMUSG00000028069	5.0	9.0	8.0	10.0
ENSMUSG00000028070	12.0	22.0	8.0	25.0
ENSMUSG00000028071	0.0	0.0	0.0	0.0
ENSMUSG00000028072	8.0	2.0	1.0	4.0
ENSMUSG00000028073	27.0	19.0	5.0	6.0
ENSMUSG00000028076	14.0	18.0	7.0	12.0
ENSMUSG00000028078	126.0	190.0	106.0	148.0
ENSMUSG00000028080	16.0	10.0	9.0	14.0
ENSMUSG00000028081	275.68	318.22	193.63	274.67
ENSMUSG00000028082	14.0	19.0	12.0	34.0
ENSMUSG00000028085	3.0	10.0	3.0	10.0
ENSMUSG00000028086	21.0	43.0	28.0	30.0
ENSMUSG00000028088	0.0	1.0	1.0	0.0
ENSMUSG00000028089	3.0	2.0	2.0	4.0
ENSMUSG00000028093	7.0	11.0	3.0	9.0
ENSMUSG00000028096	17.0	13.0	14.0	19.0
ENSMUSG00000028098	21.0	32.0	14.0	33.0
ENSMUSG00000028099	18.0	25.0	18.0	14.0
ENSMUSG00000028100	2.0	1.0	0.0	3.0
ENSMUSG00000028101	9.0	17.0	16.0	22.0
ENSMUSG00000028102	20.0	31.0	15.0	34.0
ENSMUSG00000028104	8.0	11.0	7.0	10.0
ENSMUSG00000028106	41.0	50.0	31.0	46.0
ENSMUSG00000028107	24.0	24.0	16.0	24.0
ENSMUSG00000028108	9.0	5.0	14.0	5.0
ENSMUSG00000028109	0.0	0.0	0.0	0.0
ENSMUSG00000028111	12.0	10.0	0.0	18.0
ENSMUSG00000028114	13.0	18.0	5.0	20.0
ENSMUSG00000028115	1.0	0.0	0.0	0.0
ENSMUSG00000028116	0.0	0.0	0.0	1.0
ENSMUSG00000028121	4.0	6.0	6.0	6.0
ENSMUSG00000028124	10.0	19.2	11.0	24.04
ENSMUSG00000028125	1.0	4.0	2.0	5.0
ENSMUSG00000028126	29.0	32.0	28.0	26.0
ENSMUSG00000028127	16.0	11.0	22.0	34.0
ENSMUSG00000028128	2.0	3.0	2.0	3.0
ENSMUSG00000028132	2.0	1.0	12.0	15.0
ENSMUSG00000028133	1.0	8.0	5.0	2.0
ENSMUSG00000028134	119.0	192.0	107.0	158.0
ENSMUSG00000028136	61.0	91.0	52.0	86.0
ENSMUSG00000028137	156.0	277.0	125.0	174.0
ENSMUSG00000028138	54.0	68.0	42.0	72.0
ENSMUSG00000028139	0.0	1.0	0.0	1.0
ENSMUSG00000028140	22.0	21.0	15.0	35.0
ENSMUSG00000028141	0.0	0.0	0.0	0.0
ENSMUSG00000028145	11.0	7.0	13.0	25.0
ENSMUSG00000028148	0.0	0.0	0.0	0.0
ENSMUSG00000028149	35.0	41.0	54.0	68.0
ENSMUSG00000028150	1.0	0.0	0.0	1.0
ENSMUSG00000028152	53.0	59.0	64.0	106.0
ENSMUSG00000028156	82.0	95.0	73.0	126.0
ENSMUSG00000028158	3.0	2.0	8.0	9.0
ENSMUSG00000028159	2.0	9.0	0.0	6.0
ENSMUSG00000028161	57.0	82.0	123.0	157.0
ENSMUSG00000028163	32.0	18.0	11.0	21.0
ENSMUSG00000028164	4.0	3.0	0.0	3.0
ENSMUSG00000028165	27.0	37.0	26.0	39.0
ENSMUSG00000028167	1.0	0.0	0.0	1.0
ENSMUSG00000028172	0.0	3.0	1.0	8.0
ENSMUSG00000028173	37.0	41.0	16.0	31.0
ENSMUSG00000028174	0.0	0.0	0.0	0.0
ENSMUSG00000028175	4.0	10.0	1.0	4.0
ENSMUSG00000028176	10.0	14.0	16.0	23.0
ENSMUSG00000028177	0.0	0.0	0.0	0.0
ENSMUSG00000028179	2.0	1.0	2.0	1.0
ENSMUSG00000028180	72.0	114.0	80.0	125.0
ENSMUSG00000028182	0.0	0.0	0.0	1.0
ENSMUSG00000028184	196.0	307.0	197.0	281.0
ENSMUSG00000028185	0.0	0.0	0.0	0.0
ENSMUSG00000028186	0.0	0.0	0.0	0.0
ENSMUSG00000028187	17.0	20.0	9.0	13.0
ENSMUSG00000028188	0.0	4.0	3.0	0.0
ENSMUSG00000028189	3.0	3.0	2.0	1.0
ENSMUSG00000028191	7.0	4.0	4.0	12.0
ENSMUSG00000028194	61.0	92.0	97.0	154.0
ENSMUSG00000028195	19.0	6.0	7.0	6.0
ENSMUSG00000028197	3.0	0.0	1.0	6.0
ENSMUSG00000028199	3.0	8.0	4.0	6.0
ENSMUSG00000028201	2.0	11.0	6.0	1.0
ENSMUSG00000028207	22.0	24.0	20.0	30.0
ENSMUSG00000028211	23.0	33.0	10.0	14.0
ENSMUSG00000028212	11.0	6.0	0.0	4.0
ENSMUSG00000028214	0.0	1.0	1.0	5.0
ENSMUSG00000028217	1.0	0.0	0.0	0.0
ENSMUSG00000028218	13.0	31.0	25.0	26.0
ENSMUSG00000028221	26.0	41.0	27.0	28.0
ENSMUSG00000028222	9.0	9.0	13.0	29.0
ENSMUSG00000028223	10.0	8.0	4.0	5.0
ENSMUSG00000028224	12.0	8.0	8.0	12.0
ENSMUSG00000028226	15.0	11.0	8.0	10.0
ENSMUSG00000028228	11.0	11.0	9.0	8.0
ENSMUSG00000028229	0.0	7.0	1.0	8.0
ENSMUSG00000028232	17.0	21.0	11.0	33.0
ENSMUSG00000028233	26.0	40.0	19.0	34.0
ENSMUSG00000028234	200.0	264.0	135.0	238.0
ENSMUSG00000028236	0.0	0.0	0.0	0.0
ENSMUSG00000028238	0.0	0.0	0.0	2.0
ENSMUSG00000028240	0.0	0.0	0.0	0.0
ENSMUSG00000028243	20.0	18.0	23.0	30.0
ENSMUSG00000028244	0.0	0.0	0.0	0.0
ENSMUSG00000028245	35.0	42.0	39.0	48.0
ENSMUSG00000028246	36.0	67.0	36.0	41.0
ENSMUSG00000028247	6.0	2.0	4.0	8.0
ENSMUSG00000028248	187.0	337.0	131.0	248.0
ENSMUSG00000028249	72.0	110.0	50.0	68.0
ENSMUSG00000028251	5.0	4.0	2.0	4.0
ENSMUSG00000028252	9.0	21.0	16.0	31.0
ENSMUSG00000028255	0.0	0.0	0.0	0.0
ENSMUSG00000028256	9.0	15.0	6.0	8.0
ENSMUSG00000028259	0.0	0.0	0.0	0.0
ENSMUSG00000028261	13.0	11.0	9.0	17.0
ENSMUSG00000028262	0.0	0.0	0.0	0.0
ENSMUSG00000028264	1.0	0.0	1.0	0.0
ENSMUSG00000028266	59.0	81.0	90.0	113.0
ENSMUSG00000028268	1.0	3.0	1.0	1.0
ENSMUSG00000028269	0.0	0.0	0.0	0.0
ENSMUSG00000028270	2.0	0.0	0.0	0.0
ENSMUSG00000028271	15.0	28.0	12.0	25.0
ENSMUSG00000028273	11.0	8.0	6.0	22.0
ENSMUSG00000028274	9.0	20.0	10.0	17.0
ENSMUSG00000028277	29.0	37.0	44.0	73.0
ENSMUSG00000028278	18.0	27.0	45.0	47.0
ENSMUSG00000028280	0.0	0.0	0.0	0.0
ENSMUSG00000028282	17.0	23.0	10.0	14.0
ENSMUSG00000028284	55.0	86.0	54.0	86.0
ENSMUSG00000028287	0.0	0.0	0.0	0.0
ENSMUSG00000028289	23.0	26.0	26.0	72.0
ENSMUSG00000028291	55.0	66.0	36.0	52.0
ENSMUSG00000028292	13.0	24.0	5.0	17.0
ENSMUSG00000028293	10.0	10.0	10.0	16.0
ENSMUSG00000028294	2.0	1.0	1.0	2.0
ENSMUSG00000028295	1.0	3.0	3.0	4.0
ENSMUSG00000028298	0.0	0.0	0.0	0.0
ENSMUSG00000028300	25.0	40.0	24.0	49.0
ENSMUSG00000028307	0.0	0.0	0.0	1.0
ENSMUSG00000028309	53.0	76.0	44.0	73.0
ENSMUSG00000028310	0.0	0.0	0.0	2.0
ENSMUSG00000028312	19.0	34.0	2.0	12.0
ENSMUSG00000028314	0.0	0.0	0.0	0.0
ENSMUSG00000028318	8.0	12.0	7.0	13.0
ENSMUSG00000028322	5.0	8.0	8.0	5.0
ENSMUSG00000028327	4.0	6.0	1.0	4.0
ENSMUSG00000028328	3.0	1.0	0.0	5.0
ENSMUSG00000028329	9.0	7.0	9.0	5.0
ENSMUSG00000028330	52.0	102.0	50.0	56.0
ENSMUSG00000028331	1.0	4.0	2.0	4.0
ENSMUSG00000028332	0.0	0.0	0.0	1.0
ENSMUSG00000028333	36.0	51.0	17.0	20.0
ENSMUSG00000028334	44.0	35.0	26.0	42.0
ENSMUSG00000028337	12.0	6.0	10.0	22.0
ENSMUSG00000028339	23.0	14.0	19.0	19.0
ENSMUSG00000028341	3.0	10.0	19.0	26.0
ENSMUSG00000028343	20.0	22.0	13.0	20.0
ENSMUSG00000028344	10.0	9.0	5.0	6.0
ENSMUSG00000028345	21.0	32.0	23.0	27.0
ENSMUSG00000028347	127.0	154.0	102.0	189.0
ENSMUSG00000028348	3.0	2.0	0.0	0.0
ENSMUSG00000028351	12.0	23.0	19.0	33.0
ENSMUSG00000028354	20.0	39.0	22.0	21.0
ENSMUSG00000028356	0.0	0.0	0.0	0.0
ENSMUSG00000028357	0.0	0.0	0.0	0.0
ENSMUSG00000028358	40.0	65.0	20.0	46.0
ENSMUSG00000028359	0.0	0.0	0.0	0.0
ENSMUSG00000028360	10.0	24.0	17.0	27.0
ENSMUSG00000028362	0.0	0.0	0.0	0.0
ENSMUSG00000028364	102.0	117.0	105.0	193.0
ENSMUSG00000028367	46.0	78.0	50.0	85.0
ENSMUSG00000028369	15.0	4.0	4.0	2.0
ENSMUSG00000028370	3.0	2.0	3.0	0.0
ENSMUSG00000028373	17.0	20.0	12.0	24.0
ENSMUSG00000028378	6.0	5.0	3.0	0.0
ENSMUSG00000028381	55.0	71.0	56.0	92.0
ENSMUSG00000028382	24.0	25.0	23.0	24.0
ENSMUSG00000028383	14.0	12.0	7.0	20.0
ENSMUSG00000028385	18.0	29.0	21.0	33.0
ENSMUSG00000028386	0.0	0.0	0.0	0.0
ENSMUSG00000028389	8.0	14.0	10.0	18.0
ENSMUSG00000028391	5.0	6.0	2.0	5.0
ENSMUSG00000028392	1.0	1.0	0.0	0.0
ENSMUSG00000028393	9.0	13.0	10.0	16.0
ENSMUSG00000028394	17.0	25.0	18.0	15.0
ENSMUSG00000028396	0.0	0.0	0.0	0.0
ENSMUSG00000028397	19.0	13.0	16.0	21.0
ENSMUSG00000028398	9.0	15.0	14.0	9.0
ENSMUSG00000028399	136.0	169.0	153.41	258.0
ENSMUSG00000028402	37.0	36.0	14.0	29.0
ENSMUSG00000028403	25.0	33.0	28.0	44.0
ENSMUSG00000028405	44.0	65.0	36.0	57.0
ENSMUSG00000028407	2.0	2.0	2.0	2.0
ENSMUSG00000028409	43.0	52.0	24.0	48.0
ENSMUSG00000028410	99.71	160.14	91.09	134.79
ENSMUSG00000028411	34.0	21.0	9.0	25.0
ENSMUSG00000028412	10.0	10.0	10.0	18.0
ENSMUSG00000028413	9.0	14.0	4.0	7.0
ENSMUSG00000028414	22.0	31.0	31.0	35.0
ENSMUSG00000028415	0.0	0.0	0.0	0.0
ENSMUSG00000028416	35.0	40.0	43.0	51.0
ENSMUSG00000028417	6.0	12.0	1.0	2.0
ENSMUSG00000028419	34.0	64.0	29.0	78.0
ENSMUSG00000028420	6.0	8.0	1.0	6.0
ENSMUSG00000028423	79.0	95.0	59.0	123.0
ENSMUSG00000028426	104.0	166.0	100.0	135.0
ENSMUSG00000028427	0.0	0.0	0.0	0.0
ENSMUSG00000028430	56.0	58.0	59.0	64.0
ENSMUSG00000028431	50.0	87.0	71.0	95.0
ENSMUSG00000028433	61.0	65.0	33.0	23.0
ENSMUSG00000028434	9.0	7.0	11.0	15.0
ENSMUSG00000028435	2.0	0.0	1.0	0.0
ENSMUSG00000028436	44.0	60.0	32.0	50.0
ENSMUSG00000028437	36.0	46.0	27.0	19.0
ENSMUSG00000028438	2.0	2.0	2.0	2.0
ENSMUSG00000028439	56.0	56.0	55.0	88.0
ENSMUSG00000028441	0.0	1.0	2.0	0.0
ENSMUSG00000028443	4.0	13.0	8.0	16.0
ENSMUSG00000028444	35.0	31.0	21.0	16.0
ENSMUSG00000028445	25.0	28.0	25.0	44.0
ENSMUSG00000028447	29.0	48.0	34.0	56.0
ENSMUSG00000028451	0.0	0.0	0.0	0.0
ENSMUSG00000028452	195.83	248.44	174.0	245.47
ENSMUSG00000028453	13.0	16.0	20.0	18.0
ENSMUSG00000028454	23.0	26.0	14.0	23.0
ENSMUSG00000028455	24.0	62.0	21.0	43.0
ENSMUSG00000028456	36.0	70.0	40.0	64.0
ENSMUSG00000028457	0.0	0.0	0.0	1.0
ENSMUSG00000028458	42.0	54.0	51.0	66.0
ENSMUSG00000028459	0.0	0.0	0.0	0.0
ENSMUSG00000028460	0.0	0.0	0.0	0.0
ENSMUSG00000028461	8.0	7.0	5.0	12.0
ENSMUSG00000028463	0.0	1.0	0.0	1.0
ENSMUSG00000028464	27.0	8.0	2.0	18.0
ENSMUSG00000028465	71.0	61.0	26.0	50.0
ENSMUSG00000028466	19.0	21.0	19.0	22.0
ENSMUSG00000028467	75.0	106.0	75.0	100.0
ENSMUSG00000028468	44.0	69.0	46.0	41.0
ENSMUSG00000028469	32.0	39.0	34.0	34.0
ENSMUSG00000028470	9.0	10.0	4.0	6.0
ENSMUSG00000028475	0.0	0.0	1.0	0.0
ENSMUSG00000028476	43.0	26.0	6.0	16.0
ENSMUSG00000028478	92.0	154.0	117.0	171.0
ENSMUSG00000028479	10.0	16.0	18.0	23.0
ENSMUSG00000028480	14.0	17.0	11.0	20.0
ENSMUSG00000028483	46.0	50.0	16.0	25.0
ENSMUSG00000028484	149.0	207.0	130.0	193.0
ENSMUSG00000028487	22.0	11.0	3.0	7.0
ENSMUSG00000028488	33.0	43.0	50.0	84.0
ENSMUSG00000028492	0.0	0.0	0.0	0.0
ENSMUSG00000028494	19.0	37.0	15.0	23.0
ENSMUSG00000028495	223.46	312.34	152.55	254.8
ENSMUSG00000028496	32.0	58.0	44.0	47.0
ENSMUSG00000028497	2.0	0.0	2.0	2.0
ENSMUSG00000028514	51.0	68.0	48.0	74.0
ENSMUSG00000028517	55.0	57.0	46.0	60.0
ENSMUSG00000028518	20.0	18.0	33.0	48.0
ENSMUSG00000028519	36.0	75.0	61.0	108.0
ENSMUSG00000028520	0.0	0.0	0.0	0.0
ENSMUSG00000028521	8.0	8.0	5.0	7.0
ENSMUSG00000028522	14.0	17.0	19.0	27.0
ENSMUSG00000028523	0.0	0.0	0.0	0.0
ENSMUSG00000028524	24.0	35.0	23.0	54.0
ENSMUSG00000028525	24.0	33.0	31.0	53.0
ENSMUSG00000028527	8.0	14.0	4.0	13.0
ENSMUSG00000028528	31.0	53.0	74.0	115.0
ENSMUSG00000028530	62.0	50.0	54.0	85.0
ENSMUSG00000028532	52.0	83.0	29.0	44.0
ENSMUSG00000028533	0.0	0.0	0.0	0.0
ENSMUSG00000028536	0.0	0.0	0.0	0.0
ENSMUSG00000028538	14.0	22.0	18.0	17.0
ENSMUSG00000028539	0.0	0.0	0.0	0.0
ENSMUSG00000028540	15.0	21.0	13.0	14.0
ENSMUSG00000028541	62.93	81.14	59.38	72.35
ENSMUSG00000028542	12.0	11.0	20.0	21.0
ENSMUSG00000028544	0.0	0.0	0.0	0.0
ENSMUSG00000028545	16.0	22.0	17.0	21.0
ENSMUSG00000028546	66.0	90.0	63.0	103.0
ENSMUSG00000028549	1.0	5.0	2.0	1.0
ENSMUSG00000028550	8.0	6.0	13.0	20.0
ENSMUSG00000028551	2.0	4.0	2.0	9.0
ENSMUSG00000028552	61.0	62.0	61.0	92.0
ENSMUSG00000028553	0.0	0.0	0.0	0.0
ENSMUSG00000028555	2.0	0.0	2.0	3.0
ENSMUSG00000028556	111.0	194.0	92.0	128.0
ENSMUSG00000028557	60.0	77.0	62.0	93.0
ENSMUSG00000028558	2.0	0.0	0.0	0.0
ENSMUSG00000028559	48.0	83.0	33.0	46.0
ENSMUSG00000028560	15.0	47.0	10.0	25.0
ENSMUSG00000028563	13.0	20.0	5.0	13.0
ENSMUSG00000028565	43.0	78.0	20.0	49.0
ENSMUSG00000028567	18.0	23.0	14.0	25.0
ENSMUSG00000028568	49.0	101.0	56.0	96.0
ENSMUSG00000028571	0.0	0.0	0.0	0.0
ENSMUSG00000028572	45.0	61.0	76.0	110.0
ENSMUSG00000028573	2.0	2.0	0.0	0.0
ENSMUSG00000028575	1.0	0.0	0.0	0.0
ENSMUSG00000028576	7.0	12.0	4.0	12.0
ENSMUSG00000028577	38.0	42.0	32.0	43.0
ENSMUSG00000028578	6.0	10.0	6.0	8.0
ENSMUSG00000028580	87.0	153.0	98.0	128.0
ENSMUSG00000028581	13.0	25.0	9.0	7.0
ENSMUSG00000028582	30.0	31.0	11.0	25.0
ENSMUSG00000028583	18.0	17.0	10.0	2.0
ENSMUSG00000028584	0.0	0.0	0.0	0.0
ENSMUSG00000028587	1.0	5.0	0.0	1.0
ENSMUSG00000028589	0.0	0.0	0.0	0.0
ENSMUSG00000028590	0.0	0.0	0.0	0.0
ENSMUSG00000028591	0.0	0.0	0.0	0.0
ENSMUSG00000028593	0.0	0.0	0.0	0.0
ENSMUSG00000028597	15.0	8.0	6.0	6.0
ENSMUSG00000028599	2.0	4.0	2.0	4.0
ENSMUSG00000028600	6.0	2.0	5.0	3.0
ENSMUSG00000028601	6.0	13.0	8.0	12.0
ENSMUSG00000028602	0.0	1.0	1.0	1.0
ENSMUSG00000028603	30.0	49.0	27.0	47.0
ENSMUSG00000028607	16.0	6.0	3.0	9.0
ENSMUSG00000028608	34.0	45.0	23.0	48.0
ENSMUSG00000028609	28.0	46.0	16.0	23.0
ENSMUSG00000028610	13.0	13.0	5.0	6.0
ENSMUSG00000028612	0.0	0.0	0.0	0.0
ENSMUSG00000028613	124.0	196.0	140.0	191.0
ENSMUSG00000028614	24.0	24.0	15.0	31.0
ENSMUSG00000028617	18.0	23.0	14.0	18.0
ENSMUSG00000028618	54.0	69.0	38.0	66.0
ENSMUSG00000028619	14.0	15.0	11.0	23.0
ENSMUSG00000028621	3.0	4.0	3.0	3.0
ENSMUSG00000028622	30.0	36.0	17.0	49.0
ENSMUSG00000028626	63.0	12.0	3.0	10.0
ENSMUSG00000028629	21.0	27.0	12.0	17.0
ENSMUSG00000028630	15.0	16.0	14.0	22.0
ENSMUSG00000028631	13.0	7.0	12.0	23.0
ENSMUSG00000028633	27.0	54.0	28.0	41.0
ENSMUSG00000028634	12.0	24.0	18.0	14.0
ENSMUSG00000028635	0.0	0.0	0.0	0.0
ENSMUSG00000028636	6.0	5.0	2.0	4.0
ENSMUSG00000028637	8.0	5.0	1.0	5.0
ENSMUSG00000028639	249.0	386.0	234.0	349.0
ENSMUSG00000028640	10.0	16.0	3.0	6.0
ENSMUSG00000028641	44.0	29.0	10.0	21.0
ENSMUSG00000028642	0.0	1.0	0.0	0.0
ENSMUSG00000028643	21.0	29.0	20.0	19.0
ENSMUSG00000028644	3.0	0.0	0.0	3.0
ENSMUSG00000028645	53.0	84.0	45.0	66.0
ENSMUSG00000028646	40.0	43.0	26.0	50.0
ENSMUSG00000028647	4.0	7.0	3.0	4.0
ENSMUSG00000028648	31.0	36.0	26.0	41.0
ENSMUSG00000028649	178.0	245.0	198.0	317.0
ENSMUSG00000028651	10.0	12.0	4.0	9.0
ENSMUSG00000028653	7.0	21.0	6.0	7.0
ENSMUSG00000028654	58.0	90.0	49.0	58.0
ENSMUSG00000028655	11.0	25.0	26.0	27.0
ENSMUSG00000028656	56.0	55.0	47.0	80.0
ENSMUSG00000028657	50.0	48.0	39.0	48.0
ENSMUSG00000028661	29.0	36.0	54.0	54.0
ENSMUSG00000028664	133.0	145.0	100.0	112.0
ENSMUSG00000028668	19.0	42.0	22.0	40.0
ENSMUSG00000028669	28.0	19.0	18.0	35.0
ENSMUSG00000028670	53.0	75.0	56.0	68.0
ENSMUSG00000028671	15.0	8.0	9.0	17.0
ENSMUSG00000028672	20.0	15.0	15.0	29.0
ENSMUSG00000028673	15.0	14.0	18.0	26.0
ENSMUSG00000028675	37.0	61.0	20.0	52.0
ENSMUSG00000028676	86.0	125.0	75.0	92.0
ENSMUSG00000028677	77.0	93.0	57.0	76.0
ENSMUSG00000028678	15.0	24.0	5.0	5.0
ENSMUSG00000028680	2.0	18.0	16.0	18.0
ENSMUSG00000028681	15.0	9.0	8.0	8.0
ENSMUSG00000028683	9.0	19.0	7.0	14.0
ENSMUSG00000028684	18.0	25.0	12.0	12.0
ENSMUSG00000028687	4.0	13.0	3.0	1.0
ENSMUSG00000028688	17.0	23.0	10.0	21.0
ENSMUSG00000028689	7.0	10.0	5.6	7.0
ENSMUSG00000028690	7.0	17.0	3.0	10.0
ENSMUSG00000028691	75.0	89.0	57.0	94.0
ENSMUSG00000028692	208.0	265.0	187.0	296.0
ENSMUSG00000028693	65.0	92.0	35.0	72.0
ENSMUSG00000028696	4.0	9.0	3.0	4.0
ENSMUSG00000028698	69.0	108.0	56.0	92.0
ENSMUSG00000028699	1.0	0.0	0.0	0.0
ENSMUSG00000028700	29.0	43.0	32.0	57.0
ENSMUSG00000028701	1.0	4.0	4.0	5.0
ENSMUSG00000028702	10.0	19.0	2.0	6.0
ENSMUSG00000028703	42.0	48.0	31.0	51.0
ENSMUSG00000028706	3.0	5.0	2.0	4.0
ENSMUSG00000028707	6.0	5.0	1.0	3.0
ENSMUSG00000028708	25.0	25.0	15.0	27.0
ENSMUSG00000028709	5.0	3.0	5.0	3.0
ENSMUSG00000028710	12.0	12.0	13.69	9.62
ENSMUSG00000028712	0.0	0.0	0.0	0.0
ENSMUSG00000028713	2.0	0.0	1.0	0.0
ENSMUSG00000028715	0.0	0.0	0.0	0.0
ENSMUSG00000028716	1.0	0.0	0.0	1.0
ENSMUSG00000028717	22.0	24.0	12.0	11.0
ENSMUSG00000028718	12.0	14.0	1.0	4.0
ENSMUSG00000028719	45.0	67.0	49.0	98.0
ENSMUSG00000028729	30.0	65.0	28.0	32.0
ENSMUSG00000028730	0.0	1.0	2.0	1.0
ENSMUSG00000028736	15.0	14.0	3.0	1.0
ENSMUSG00000028737	20.0	26.0	26.0	43.0
